Customer ID,Name,Surname,Gender,Birthdate,Transaction Amount,Date,Merchant Name,Category
924662,Scott,Chavez,M,26/10/1977,56.62,22/02/2023,Leon-Brandt,Restaurant
915240,Megan,Zavala,F,28/10/1968,293.37,15/07/2023,Smith PLC,Clothing
74618,Lori,Smith,F,01/11/1954,114.27,28/06/2023,"Hicks, Leblanc and Austin",Cosmetic
224485,Kristy,Morgan,M,02/11/1950,98.11,15/05/2023,"Brown, Lee and Gallagher",Market
314613,Vanessa,Golden,F,19/10/2005,400.75,14/03/2023,Rios LLC,Market
546032,Tim,Martinez,M,28/10/1968,268.33,08/04/2023,Christensen-Snyder,Clothing
943321,Kathryn,Guerrero,F,25/10/1982,2875.45,12/02/2023,White Ltd,Travel
458618,Marie,Johnson,F,29/10/1966,138.24,15/06/2023,"Nicholson, Roberts and Cohen",Clothing
92964,Richard,Lewis,M,22/10/1993,358.85,29/09/2023,Johnson Ltd,Market
20489,Charles,Blackburn,M,23/10/1988,103.78,15/09/2023,Johnson-Williams,Clothing
223308,Morgan,Adkins,F,25/10/1980,190.77,16/01/2023,"Valdez, Thomas and Little",Clothing
129501,Gordon,Zuniga,M,30/10/1963,1895.16,13/03/2023,Jackson-Thompson,Travel
805377,George,Bell,F,21/10/1997,379.99,02/02/2023,Bates Group,Electronics
503983,Jeffrey,Potter,F,29/10/1967,23.57,13/03/2023,Gomez-Coleman,Restaurant
928945,Mikayla,Montoya,M,19/10/2004,57.82,12/06/2023,Cabrera-Kelly,Market
733388,Patrick,Ortega,F,29/10/1967,2557.44,16/02/2023,Ellis and Sons,Travel
479247,Dalton,Oliver,F,24/10/1986,2818.06,26/08/2023,Powers and Sons,Travel
996938,Stephen,Jackson,M,22/10/1993,198.19,02/09/2023,Nichols-Mendez,Clothing
755744,Daniel,Jackson,F,28/10/1968,286.3,31/03/2023,Collins and Sons,Clothing
636315,Phillip,Moreno,M,27/10/1975,89.95,24/06/2023,Sanchez-Estrada,Clothing
846923,Donna,Anderson,M,20/10/2002,67.43,03/02/2023,Flores-Lowe,Clothing
19149,Jeanette,Hamilton,M,22/10/1994,69.23,12/09/2023,Miller-Acosta,Restaurant
420298,Daniel,Saunders,M,20/10/2000,72.72,05/06/2023,Morris Inc,Restaurant
325763,Julia,Williams,M,30/10/1960,148.67,10/02/2023,Warner LLC,Cosmetic
843409,Nathan,Clark,F,21/10/1999,153.17,06/03/2023,"King, Jensen and Scott",Cosmetic
15804,Karla,Doyle,,01/11/1955,14.27,05/09/2023,Oliver Inc,Restaurant
526462,Robert,Bailey,F,29/10/1967,55.13,04/05/2023,"Wise, Wilson and Rice",Cosmetic
996536,Andrea,Clark,F,25/10/1980,192.46,22/06/2023,Lewis-Roberts,Clothing
281909,Alyssa,Mcdonald,M,24/10/1985,75.42,10/08/2023,Goodwin-Christensen,Clothing
661900,Sheena,Chambers,,01/11/1952,164.1,20/07/2023,"Carlson, Brown and Hanson",Cosmetic
362569,Charles,Fox,F,01/11/1954,288.86,11/04/2023,Johnson-Herring,Clothing
889994,Lori,Dixon,,25/10/1981,977.52,05/04/2023,"Lucas, Morris and Hodges",Electronics
17699,Ashley,Reid,F,21/10/1998,69.06,28/04/2023,Smith LLC,Clothing
301857,Christian,White,M,22/10/1995,339.74,03/06/2023,Greene Ltd,Market
485141,Pamela,Mann,M,02/11/1949,1093.43,18/08/2023,"Hill, Jensen and Johnson",Travel
804394,Jason,Nguyen,F,31/10/1958,2810.22,26/04/2023,"Phillips, Long and Morris",Travel
29781,Keith,Patterson,,25/10/1982,2316.62,27/05/2023,Goodwin-Pittman,Travel
936973,Stacey,Perez,F,25/10/1983,157.98,13/09/2023,Fritz-Estrada,Market
876689,Jason,Hernandez,F,30/10/1962,2270.84,13/09/2023,Howard and Sons,Travel
527503,Brooke,White,F,27/10/1972,177.5,07/04/2023,Taylor-Joseph,Cosmetic
490392,Alicia,Jefferson,F,30/10/1960,78.19,16/06/2023,Medina Inc,Restaurant
478324,Mary,Taylor,F,24/10/1986,335.96,17/01/2023,Holmes-Jackson,Market
240378,Crystal,Roberts,M,22/10/1994,2972.24,05/01/2023,Roberts and Sons,Travel
493272,Teresa,Rodriguez,M,01/11/1954,570.56,01/04/2023,Roman-Parker,Electronics
958511,Karen,Parker,F,20/10/2001,521.53,05/09/2023,Jones Ltd,Travel
232205,Taylor,Stevens,M,21/10/1996,14.89,02/08/2023,Oliver Inc,Cosmetic
534781,Lori,Galvan,F,29/10/1964,387.79,27/03/2023,"Williams, Moore and Houston",Electronics
614699,Gregory,Wilson,M,21/10/1999,193.76,07/04/2023,"Brock, Moran and Lopez",Cosmetic
597286,Brianna,Gordon,M,29/10/1964,197.7,01/08/2023,Hansen-Morris,Clothing
626359,Daniel,Friedman,F,02/11/1950,357.5,06/07/2023,Rice Inc,Market
92678,Richard,Torres,F,28/10/1968,849.15,24/01/2023,Ortiz-Walton,Electronics
336339,Keith,Navarro,M,29/10/1965,619.02,05/09/2023,Forbes and Sons,Electronics
790836,Joshua,Bradley,M,29/10/1965,35.96,04/04/2023,"Wagner, Gray and Frost",Cosmetic
553789,Ryan,Baldwin,M,02/11/1949,86.03,25/09/2023,"Kim, Clark and Carlson",Restaurant
414121,Matthew,Stewart,F,28/10/1971,90.06,30/08/2023,White-Collins,Restaurant
38873,Jennifer,Christensen,F,25/10/1980,151.52,16/03/2023,Hickman PLC,Cosmetic
325962,Rodney,Carroll,M,20/10/2000,195.29,26/03/2023,"Robles, Harrison and Mann",Clothing
64375,Sean,Wu,M,20/10/2000,1870.71,12/05/2023,Wood-Fields,Travel
251627,Hannah,Durham,F,24/10/1986,54.75,29/05/2023,Raymond LLC,Cosmetic
783903,David,Smith,F,28/10/1971,2711.62,28/01/2023,"Allen, Simpson and White",Travel
738834,Jacob,Howard,F,22/10/1995,324.53,11/09/2023,Jackson Group,Market
207034,Rachael,Caldwell,M,20/10/2001,2351.97,28/05/2023,Smith-Brady,Travel
829187,Tamara,Smith,M,23/10/1988,70.01,08/06/2023,Santiago-Finley,Electronics
404168,Kristen,Bailey,M,26/10/1978,83.33,12/08/2023,"Smith, Hodges and Smith",Restaurant
391772,Diane,Williams,F,30/10/1962,1891.42,03/07/2023,Griffith Group,Travel
838131,Zachary,Allen,F,25/10/1981,81.62,21/08/2023,French-Shah,Market
267300,Mark,Johnson,M,29/10/1964,56.14,02/09/2023,"Morris, Reid and Harrison",Restaurant
633723,Julie,Crawford,M,31/10/1959,23.58,07/03/2023,Collins-Herrera,Restaurant
338787,Jeffrey,Pratt,M,01/11/1953,11.45,22/06/2023,Miller-Mathis,Restaurant
162736,Shane,Sloan,M,28/10/1968,314.6,26/06/2023,"Thompson, Morse and Rivera",Market
903588,Terri,Cannon,F,26/10/1979,111.75,30/06/2023,Campbell Ltd,Cosmetic
878221,Dawn,Brewer,M,31/10/1959,564.75,13/04/2023,Arnold-Gonzalez,Electronics
100375,Cody,Hughes,M,20/10/2002,41.91,12/05/2023,Lopez-Parrish,Clothing
880252,Heather,Chan,F,31/10/1956,86.54,05/06/2023,Hernandez Ltd,Restaurant
809321,Angela,Gibson,F,19/10/2004,713.9,13/08/2023,Watson-Reid,Electronics
378818,Michael,Anderson,F,25/10/1981,124.78,22/03/2023,Davis-Choi,Clothing
866211,Suzanne,Deleon,,21/10/1996,466.54,30/07/2023,"Knight, Mcgee and Mcdowell",Market
884328,Kimberly,Campbell,,21/10/1999,2856.25,10/07/2023,Jones Group,Travel
783894,Cory,Williams,F,19/10/2004,320.09,28/01/2023,"Owens, Brown and Hays",Electronics
591892,Stephanie,Johnson,M,02/11/1949,134.87,30/01/2023,"Salinas, Wilkinson and Shaw",Clothing
323471,Laura,Fernandez,M,23/10/1991,316.03,26/05/2023,Taylor and Sons,Market
473725,Alexander,Gonzales,F,19/10/2005,116.03,12/01/2023,Guerrero-Carter,Clothing
629599,Caitlin,Simmons,F,24/10/1986,630.88,21/05/2023,"Rojas, Wallace and Boyd",Electronics
812016,Breanna,Sullivan,F,29/10/1965,948.67,27/04/2023,"Richardson, Cardenas and Parker",Electronics
513747,Andre,Howell,F,01/11/1953,467.5,13/02/2023,Arias Inc,Market
556397,William,Brown,M,30/10/1962,187.81,09/03/2023,"Bentley, Rogers and Miller",Cosmetic
831553,Daniel,Smith,F,21/10/1997,222.94,11/02/2023,White-Thomas,Market
277677,Zachary,Snyder,M,31/10/1959,1509.76,01/05/2023,Vazquez Ltd,Travel
88757,Monica,Yang,M,28/10/1969,68.39,16/03/2023,Pace LLC,Market
548458,Jonathan,Horton,M,28/10/1969,403.81,03/04/2023,"Webb, Wallace and Solis",Electronics
452516,Anthony,Maynard,M,23/10/1989,38.52,05/05/2023,"Casey, Graham and Delacruz",Cosmetic
759006,Tasha,Boyd,F,28/10/1971,197.83,05/07/2023,Williams-Hernandez,Cosmetic
436021,Stephanie,Fletcher,,23/10/1988,112.75,08/06/2023,Smith LLC,Cosmetic
494537,Lisa,Lee,M,21/10/1997,126.26,26/06/2023,Smith-Tate,Cosmetic
174329,Jacqueline,Payne,F,31/10/1958,343.27,11/08/2023,"Black, Payne and Jensen",Electronics
993052,Warren,Cooper,F,26/10/1976,2058.05,27/04/2023,"Graham, Rogers and White",Travel
566924,Donna,Scott,F,19/10/2004,65.12,05/02/2023,"Lawrence, Blake and Stephenson",Cosmetic
969906,Vincent,Riley,M,28/10/1969,212.56,24/04/2023,Brown-Luna,Market
58546,Jake,Parsons,M,21/10/1998,181.13,26/01/2023,Gilmore-Aguirre,Electronics
345520,Regina,Cuevas,M,27/10/1973,740.96,12/03/2023,"Rodriguez, Rodriguez and Johnson",Electronics
298533,Walter,Davis,M,19/10/2005,474.77,13/01/2023,Williams-Quinn,Market
845635,Dana,Cervantes,F,31/10/1958,364.45,29/08/2023,Green PLC,Electronics
198720,James,Turner,,02/11/1950,183.05,10/06/2023,"Cochran, Soto and Stanley",Cosmetic
138243,Michelle,Lara,M,21/10/1999,279.59,28/09/2023,Nelson Inc,Market
518645,Brittney,Robertson,F,19/10/2004,2505.03,29/08/2023,Crosby Ltd,Travel
56436,Kaitlin,Barnes,F,21/10/1997,62.81,22/06/2023,Morales Group,Restaurant
574550,Brittany,Davis,M,27/10/1974,311.88,12/02/2023,Smith Inc,Market
851588,Crystal,Brown,F,20/10/2000,208.57,01/09/2023,"Ross, Smith and Gutierrez",Travel
272170,Rachel,Haley,F,31/10/1958,86.46,09/09/2023,"Parker, Little and Reynolds",Restaurant
915332,Madison,Hernandez,F,01/11/1954,809.8,17/09/2023,Harrington-Heath,Travel
977676,Jennifer,Medina,M,01/11/1955,18.75,17/02/2023,Powell-Hawkins,Restaurant
220760,David,Sanchez,M,19/10/2005,178.19,02/07/2023,Nelson-Tran,Cosmetic
171953,Christina,Lopez,F,02/11/1951,1554.62,17/02/2023,Shaffer-Potter,Travel
453892,Jasmine,Harmon,M,02/11/1950,51.56,04/04/2023,Cruz and Sons,Market
507251,Cheryl,Brewer,,31/10/1958,937.31,10/08/2023,Grant-Bentley,Electronics
288407,Megan,Bridges,F,25/10/1980,31.56,27/02/2023,Patterson-Colon,Cosmetic
919015,Robert,Peters,,27/10/1972,234.83,22/08/2023,Campbell Inc,Market
375745,Jordan,Bailey,F,30/10/1960,31.53,03/06/2023,Reynolds-Patterson,Cosmetic
409751,Tyler,Green,F,27/10/1975,343.13,07/02/2023,Esparza Group,Electronics
107414,Kevin,Jackson,F,26/10/1979,1454.24,04/06/2023,Fry Ltd,Travel
435031,Tyler,Chavez,F,27/10/1974,79.94,01/05/2023,Walton-Rhodes,Electronics
722641,Ashley,Greene,F,31/10/1956,195.78,31/07/2023,Ramirez-Mendoza,Cosmetic
419883,Lisa,Rodriguez,F,23/10/1988,82.92,10/10/2023,Mosley-Miller,Restaurant
220856,Lisa,Martin,M,26/10/1977,61.51,22/03/2023,"Melendez, Dennis and Mcpherson",Market
308348,Janice,Coleman,F,29/10/1964,125.33,15/04/2023,Ewing and Sons,Clothing
301884,Kyle,Marshall,F,26/10/1978,93.84,04/08/2023,"Barrett, Morales and Pacheco",Restaurant
579414,James,Rollins,,22/10/1994,636.55,04/10/2023,"Allen, Eaton and Scott",Electronics
789349,Janet,Hughes,,02/11/1948,966.58,13/02/2023,Williams-Mcguire,Travel
349331,Sarah,Howe,,02/11/1951,37.11,26/07/2023,Gomez Inc,Clothing
497648,Dennis,Pena,F,23/10/1990,1530.66,20/09/2023,"Cooke, Wall and Mills",Travel
20501,Kelly,Martin,,28/10/1970,2394.83,04/05/2023,Blake-Martinez,Travel
51362,Vanessa,Santiago,M,19/10/2004,424.42,08/04/2023,Ferguson-Bolton,Market
387262,Jason,Martin,M,01/11/1953,73.79,07/01/2023,"Morgan, Matthews and Carter",Cosmetic
265607,Megan,Myers,F,24/10/1984,937.95,07/09/2023,Burton-Rogers,Electronics
301219,Isaiah,Hanson,F,23/10/1989,121.52,20/03/2023,Moreno-Conway,Cosmetic
653380,Daniel,Nguyen,F,22/10/1992,485.64,09/08/2023,Hampton-Mercer,Market
801817,Lisa,Rivera,F,28/10/1968,84.46,25/07/2023,"Patton, Duke and Rodriguez",Restaurant
94228,Joshua,Wilson,F,23/10/1988,346.27,28/07/2023,Johnson PLC,Market
378806,Joan,Daniel,F,24/10/1985,79.17,30/06/2023,Gray PLC,Restaurant
929829,Peter,Terry,M,31/10/1958,627.26,28/01/2023,Mcbride-Chapman,Travel
627248,Sharon,Perez,F,26/10/1976,115.36,25/04/2023,"Le, Jones and Arroyo",Market
646117,Heather,Berg,M,21/10/1996,52.22,12/07/2023,Robertson-Castillo,Restaurant
653613,Amanda,Ross,F,31/10/1957,460.96,01/10/2023,Colon-Stein,Travel
745648,Sydney,Baldwin,M,02/11/1951,440.7,15/04/2023,Cherry Ltd,Electronics
345582,John,Wolf,M,27/10/1973,2521.96,16/02/2023,Davis PLC,Travel
570394,Jacob,Ferguson,,22/10/1992,188.37,10/10/2023,"Duncan, Scott and Snyder",Clothing
405554,Katelyn,Huber,,25/10/1982,667.83,18/05/2023,Schmidt-Villanueva,Electronics
420448,Tammy,Anderson,M,02/11/1950,56.5,09/03/2023,"Carter, Pratt and Ramirez",Market
19003,Paula,Kramer,M,24/10/1985,29.76,25/09/2023,Newman LLC,Clothing
927692,Brian,Williams,F,23/10/1988,160.85,05/06/2023,"Howard, Smith and Mendoza",Cosmetic
493242,Patricia,Moore,M,28/10/1970,82.7,06/09/2023,Mccann Inc,Market
518083,Emily,Webb,F,24/10/1986,11.57,04/07/2023,Perry PLC,Restaurant
106428,Angela,Collins,,27/10/1972,737.66,11/05/2023,Moore Group,Electronics
486306,Joseph,Hunt,M,22/10/1993,247.8,28/08/2023,Soto-Gilmore,Electronics
953155,Alexander,Shelton,M,02/11/1949,2942.98,11/02/2023,"Decker, Jennings and Richard",Travel
510170,Maria,Johnson,F,28/10/1968,249.77,28/09/2023,"Walker, Macdonald and Carson",Clothing
999687,Grant,Garcia,M,28/10/1971,672,15/07/2023,Wiley Ltd,Electronics
875420,Luke,Hughes,M,29/10/1965,822.36,16/01/2023,Porter-Johnson,Electronics
861421,William,Meza,F,24/10/1987,135.38,16/05/2023,Sellers-Franklin,Clothing
594491,Tricia,Rivas,,02/11/1951,360.97,23/04/2023,"Ford, Garcia and Mora",Electronics
839850,Cheryl,Ruiz,F,29/10/1964,48.62,05/05/2023,Ramirez Inc,Restaurant
509724,Joshua,Gamble,,25/10/1980,25.24,08/08/2023,"Rodriguez, Adkins and Watkins",Restaurant
848479,Alexander,Gonzalez,,27/10/1972,33.68,13/09/2023,Nielsen Ltd,Restaurant
396745,Amy,Spence,F,25/10/1982,175.51,19/06/2023,"Vargas, Gonzalez and Aguirre",Market
365511,Maria,Oconnell,F,20/10/2000,414.06,06/06/2023,Sims LLC,Electronics
599812,Adam,Hernandez,F,26/10/1976,198.34,24/03/2023,Williams and Sons,Cosmetic
819104,Rickey,Anderson,M,22/10/1993,55.24,29/03/2023,Watkins LLC,Clothing
226183,Virginia,Watson,F,29/10/1964,177.49,18/09/2023,Allen-Nixon,Clothing
154178,Gabriel,Clark,M,31/10/1957,377.46,07/05/2023,Parker-Griffin,Market
87972,Kenneth,Mora,F,19/10/2005,1890.85,08/05/2023,Padilla-Crawford,Travel
529594,Kevin,Miller,,26/10/1979,459.86,16/09/2023,"Bryant, Lewis and Stone",Market
177954,Bryan,Myers,,27/10/1974,86.24,10/05/2023,Harris-Williams,Restaurant
680564,Mason,Hatfield,M,02/11/1948,494.86,01/05/2023,Rogers PLC,Market
602230,Beth,Mckinney,M,24/10/1985,442.22,23/01/2023,Brown-Ryan,Market
850248,Katherine,Medina,M,19/10/2005,33.46,05/10/2023,Blair PLC,Clothing
892493,Jose,Erickson,F,21/10/1998,2568.05,15/07/2023,"Miller, Edwards and Garcia",Travel
844627,Suzanne,Cabrera,,20/10/2001,1775.52,19/05/2023,Valdez-Robertson,Travel
112828,Stephanie,Moran,F,01/11/1955,2104.51,29/01/2023,Colon-Phillips,Travel
700804,Michael,Chen,,24/10/1985,309.91,20/05/2023,Munoz-Wang,Travel
517956,Stephen,Cruz,M,24/10/1986,289.15,12/03/2023,"Young, Harris and West",Electronics
497831,Katie,Phillips,F,22/10/1995,677.84,11/06/2023,Bell-Hill,Electronics
448089,Mckenzie,Ferguson,M,27/10/1972,161.6,22/09/2023,Robles Group,Clothing
866029,Timothy,Rodriguez,F,02/11/1949,15.92,25/06/2023,Hinton Ltd,Restaurant
375345,Timothy,Griffith,M,30/10/1962,258.32,03/10/2023,"Mcdowell, Black and Hansen",Clothing
567159,Sierra,Pena,F,29/10/1966,473.74,11/07/2023,Thomas Ltd,Market
328281,Andrew,Terry,F,27/10/1975,1692.86,07/10/2023,Watkins-Shaw,Travel
265016,Brooke,Green,M,29/10/1966,161.57,10/01/2023,Fischer-Gonzales,Clothing
482855,John,Parker,M,29/10/1966,1343.07,06/02/2023,Freeman and Sons,Travel
10314,Charles,Diaz,F,27/10/1974,955.61,12/08/2023,Stevens-Woods,Travel
899728,Francisco,Bowen,M,20/10/2002,263.83,02/08/2023,Gray Group,Market
243851,Christopher,Frost,,27/10/1973,389.19,24/01/2023,"Thomas, Stephens and Preston",Market
842744,Jeffery,Ingram,F,29/10/1964,23.93,27/05/2023,Lee Inc,Restaurant
509971,Antonio,Ross,M,28/10/1970,122.19,18/09/2023,"Randall, Martinez and Young",Cosmetic
257314,Natalie,Brandt,F,26/10/1978,134.36,17/04/2023,"Calderon, Phillips and Anderson",Cosmetic
121716,Jon,Hill,M,19/10/2005,2974.28,28/02/2023,Richardson LLC,Travel
605227,Sherry,Brown,F,29/10/1965,183.76,05/03/2023,"Johnson, Stephens and Fox",Travel
968441,Christopher,Gonzalez,M,23/10/1988,199.63,25/06/2023,"Adams, Lee and Underwood",Market
800644,Toni,Carroll,F,29/10/1964,33.98,30/03/2023,"Moore, Jimenez and Krause",Cosmetic
635411,Jade,Hines,,30/10/1963,833.14,04/09/2023,Oliver-Jones,Travel
2195,Jamie,Gomez,F,23/10/1988,44.48,10/03/2023,Lopez-Cruz,Cosmetic
829236,William,Moore,F,21/10/1996,150.14,09/04/2023,"Hampton, Crane and Rubio",Clothing
249595,Samantha,Rowe,F,31/10/1957,2830,03/01/2023,"Yu, Williams and Bishop",Travel
508984,Vincent,Flores,F,25/10/1981,1873.02,07/09/2023,"Roberts, Sanders and Gallagher",Travel
241805,George,Hernandez,M,26/10/1976,93.4,28/09/2023,"Cook, Espinoza and West",Electronics
757551,Stephen,Wagner,F,30/10/1961,88.3,20/01/2023,"Gonzalez, Williams and George",Market
343625,Scott,Joseph,F,02/11/1949,208.46,04/02/2023,Perkins Group,Clothing
12781,Kevin,Murphy,M,26/10/1978,201.7,03/08/2023,"Day, Jones and Strong",Electronics
852644,Michael,Murphy,M,23/10/1989,1295.67,29/07/2023,"Lewis, Thornton and Willis",Travel
920643,Benjamin,Oliver,F,01/11/1955,114.23,30/09/2023,Hill Ltd,Clothing
67677,Paul,Bryan,M,31/10/1958,1660.44,12/04/2023,Mullins-Sanders,Travel
493645,Rachel,Conner,M,31/10/1959,62.64,08/06/2023,Murray Group,Cosmetic
898392,Kathleen,Smith,F,22/10/1993,96.42,27/05/2023,Clay-Mitchell,Restaurant
339832,Christina,White,F,27/10/1974,25.1,12/09/2023,Garcia-Walker,Restaurant
747569,Shannon,Ross,,21/10/1998,58.83,05/03/2023,Wilson Ltd,Restaurant
542324,Patricia,Cisneros,M,31/10/1959,2124.58,31/05/2023,Kelley Inc,Travel
958384,Melanie,Villarreal,M,23/10/1988,124.32,17/04/2023,Williams PLC,Cosmetic
578601,Christopher,Stevens,,25/10/1983,307.13,05/06/2023,"Taylor, Thomas and Perry",Electronics
390095,James,Fisher,F,31/10/1959,10.97,03/09/2023,Davis-Shannon,Cosmetic
967662,Paul,Solomon,M,02/11/1948,58.21,03/04/2023,Mcdaniel-Griffin,Clothing
409648,Jill,Thomas,M,21/10/1996,405.8,18/07/2023,Ross-Lin,Market
792154,Douglas,Wilcox,F,19/10/2004,274.72,19/04/2023,"Bailey, Boone and Hubbard",Clothing
259359,Lisa,King,F,26/10/1977,2482.17,02/05/2023,Rodriguez-Everett,Travel
499534,John,Atkins,F,24/10/1985,169.43,13/04/2023,Clark-Thomas,Market
122443,Christopher,Boyd,M,25/10/1983,1634.44,20/09/2023,"Cummings, Alvarado and Williams",Travel
658120,Erica,Lambert,F,31/10/1958,466.14,26/06/2023,Carlson-Mccarthy,Market
935588,Hailey,Logan,F,27/10/1972,10.17,12/06/2023,"Holland, Guzman and Harrison",Cosmetic
588159,Sierra,Tucker,M,02/11/1950,596.39,03/02/2023,Odonnell PLC,Travel
68832,Kristopher,Copeland,M,01/11/1954,140.71,07/10/2023,Montgomery-Vasquez,Cosmetic
225183,Sabrina,Craig,F,25/10/1982,1839.7,22/01/2023,Adams-Lewis,Travel
157491,Brian,Paul,M,27/10/1973,142.65,31/01/2023,Alexander PLC,Cosmetic
711917,Richard,Davis,F,24/10/1987,104.71,24/05/2023,Allen and Sons,Cosmetic
839987,Christy,Evans,M,25/10/1980,198.85,07/04/2023,"Herman, Hill and Heath",Cosmetic
170390,Richard,Washington,F,01/11/1953,33.61,06/04/2023,Harris LLC,Restaurant
41508,Brian,Bowman,M,02/11/1950,91.92,26/04/2023,Jordan-Roth,Market
373946,Kimberly,Patterson,,19/10/2004,391.7,07/03/2023,"Velasquez, Rowe and Neal",Electronics
751259,Theresa,Rocha,F,26/10/1979,671.36,21/09/2023,Long Inc,Travel
750379,Phillip,Gonzalez,M,29/10/1964,15.16,09/08/2023,"Garcia, Mann and Hess",Restaurant
450334,Aaron,Mayer,F,30/10/1961,231.99,21/02/2023,Smith-Smith,Clothing
840460,Jonathan,Christian,F,24/10/1987,447.96,23/04/2023,"Brown, Butler and Calhoun",Market
162857,Terri,Carter,F,22/10/1995,663.76,05/09/2023,Goodman PLC,Electronics
770367,Richard,Robinson,F,28/10/1968,297.17,21/07/2023,"Norris, Dean and Martin",Clothing
28074,Shane,Leonard,M,27/10/1975,21.99,25/04/2023,Bowen-Gregory,Cosmetic
394973,Katherine,Burton,F,30/10/1961,288.91,23/08/2023,Ferguson-Williams,Market
398663,Brandon,Lynch,F,25/10/1982,84.74,09/07/2023,"Vaughn, Grant and Drake",Restaurant
111624,Chris,Thompson,M,02/11/1951,288.85,29/08/2023,Torres Inc,Electronics
117355,Mary,Hogan,F,21/10/1999,271.55,17/01/2023,Harrison PLC,Clothing
212721,Michelle,Hunt,M,26/10/1978,37.29,10/01/2023,Reese Group,Cosmetic
145344,Bryan,Boyd,M,28/10/1968,688.25,16/08/2023,Franco Ltd,Electronics
273856,Michelle,Richards,M,23/10/1991,2063.66,23/02/2023,Morgan PLC,Travel
779111,Carla,Foster,F,28/10/1971,71.37,14/10/2023,"Lewis, Hayes and Smith",Cosmetic
802316,Daniel,Singleton,F,21/10/1999,1027.37,25/03/2023,Tyler-Clark,Travel
522481,David,Robinson,M,24/10/1987,295.47,13/06/2023,Sanchez and Sons,Clothing
298538,Melissa,Davis,,20/10/2000,233.79,06/07/2023,Stephens-Hughes,Clothing
323000,Sandra,Mccoy,,02/11/1951,67.83,23/09/2023,"Hanson, Graham and Phelps",Restaurant
412130,Whitney,Howard,F,27/10/1974,84.71,09/06/2023,Rodriguez-Lawson,Clothing
136622,Phillip,Poole,F,28/10/1968,718.81,17/09/2023,Martinez-Anderson,Electronics
610201,John,Gonzales,M,23/10/1989,243.56,11/10/2023,Farmer-Morgan,Market
35738,Michaela,White,F,01/11/1953,21.86,30/04/2023,"Monroe, Harris and Gray",Clothing
930892,Javier,Jenkins,M,02/11/1949,2361.07,24/01/2023,"Owens, Diaz and Beltran",Travel
181436,Laura,Ortiz,F,25/10/1980,54.04,07/08/2023,"Yu, Ford and Roy",Restaurant
158966,Matthew,Duke,F,25/10/1983,920.81,22/08/2023,Pollard-Williams,Travel
490037,Michael,Mendez,F,24/10/1986,2522.99,18/04/2023,Adkins-Brown,Travel
447734,Randy,Lane,M,01/11/1953,737.03,02/01/2023,Hamilton-Johnson,Electronics
975897,Sara,Herman,F,31/10/1956,2659.89,14/02/2023,Bradley PLC,Travel
576318,Samantha,Wilson,F,27/10/1974,1304.29,12/04/2023,Stevens-Carter,Travel
174802,Adam,Jacobs,M,01/11/1954,112.66,21/03/2023,Frey and Sons,Clothing
809217,Tyler,Villa,F,29/10/1967,83.74,06/07/2023,Perez-Kim,Restaurant
179388,Thomas,Bautista,F,29/10/1965,84.94,05/02/2023,Smith Group,Restaurant
523266,Johnathan,Hansen,F,30/10/1963,285.65,24/07/2023,Lin-Baldwin,Clothing
283007,Erica,Mccoy,M,02/11/1950,50.68,04/09/2023,Schmitt-Carrillo,Market
194541,Daniel,Miller,F,01/11/1953,267.21,08/08/2023,Gonzalez-Williams,Market
281777,Laura,Gould,F,25/10/1980,275.12,27/01/2023,Powell-Krueger,Market
374710,Tyler,Baker,F,27/10/1975,86.66,24/01/2023,Carlson-Hall,Restaurant
433318,Tracy,Morales,M,24/10/1986,521.33,17/02/2023,Cooper and Sons,Electronics
875648,Rose,Mcgrath,M,19/10/2004,88.69,14/05/2023,Floyd-Mays,Restaurant
688334,Randall,Hernandez,M,23/10/1990,210.69,22/01/2023,"Jensen, Perry and Walsh",Clothing
928578,Anne,Ramirez,F,30/10/1961,1538.56,15/09/2023,Atkinson-Moreno,Travel
398702,Christopher,Allen,F,24/10/1985,182.16,10/04/2023,"Johnson, Howard and Contreras",Market
346509,Erin,Miller,M,22/10/1994,435.51,18/02/2023,Perez Ltd,Electronics
581730,Larry,Gonzalez,F,22/10/1992,176.8,28/09/2023,Porter-Guzman,Travel
487877,Kyle,Brown,,20/10/2000,403.94,23/05/2023,Ortiz-Rodriguez,Market
15229,Rachel,Pratt,F,19/10/2004,94.87,10/01/2023,"Turner, Gonzalez and Chase",Restaurant
240286,Aimee,Nguyen,M,27/10/1974,86.54,26/03/2023,"Conley, Schroeder and Sanchez",Clothing
281123,James,Jones,F,25/10/1980,249.48,30/01/2023,Wagner-Woods,Clothing
671450,Jennifer,Winters,F,29/10/1967,1278.65,31/08/2023,Garcia-Wilkinson,Travel
24436,Marcus,Brown,F,20/10/2000,20.4,20/05/2023,"Fields, Smith and Nguyen",Cosmetic
212320,Garrett,Gibson,M,22/10/1993,296.93,19/05/2023,Gonzalez-Duran,Clothing
372263,Michael,Werner,F,24/10/1987,987.37,26/07/2023,Phillips-Willis,Travel
307995,Ian,Soto,F,02/11/1950,245.09,28/07/2023,Moore-Smith,Market
427253,Kyle,Melendez,M,30/10/1961,372.66,21/03/2023,Sosa and Sons,Market
292787,Laura,Wright,F,20/10/2003,19.19,29/07/2023,"Horne, Madden and Jones",Cosmetic
